Region_Tech_Desc,Category,Data_Type,Year,Electricity_Output_GWh,Grid_Connection,Miscellaneous
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Fiji,1.19
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Fiji,0.1
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Fiji,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Fiji,0.1
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Fiji,0.07
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Fiji,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Fiji,0.07
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Fiji,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Fiji,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Fiji,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Fiji,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Fiji,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Fiji,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Finland,23378.58
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Finland,23378.58
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Finland,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Finland,4462
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Finland,4462
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Finland,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Finland,1.58
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Finland,1.58
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Finland,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Finland,2
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Finland,2
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Finland,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Finland,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Finland,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Finland,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Finland,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Finland,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Finland,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,France,67819.66
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,France,67819.66
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,France,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,France,23987
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,France,23987
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,France,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,France,5.22
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,France,5.22
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,France,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,France,7
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,France,7
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,France,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,France,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,France,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,France,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,France,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,France,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,France,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,French Guiana,409.77
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,French Guiana,405
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,French Guiana,4.77
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,French Guiana,115.8
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,French Guiana,114.65
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,French Guiana,1.15
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,French Guiana,0.18
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,French Guiana,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,French Guiana,0.18
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,French Guiana,0.1
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,French Guiana,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,French Guiana,0.1
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,French Guiana,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,French Guiana,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,French Guiana,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,French Guiana,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,French Guiana,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,French Guiana,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,French Polynesia,148.35
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,French Polynesia,147.58
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,French Polynesia,0.77
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,French Polynesia,48.08
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,French Polynesia,47.41
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,French Polynesia,0.67
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,French Polynesia,0.7
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,French Polynesia,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,French Polynesia,0.7
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,French Polynesia,0.55
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,French Polynesia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,French Polynesia,0.55
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,French Polynesia,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,French Polynesia,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,French Polynesia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,French Polynesia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,French Polynesia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,French Polynesia,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Gabon,1172.79
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Gabon,1171.84
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Gabon,0.95
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Gabon,170.58
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Gabon,170
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Gabon,0.58
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Gabon,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Gabon,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Gabon,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Gabon,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Gabon,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Gabon,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Gabon,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Gabon,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Gabon,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Gabon,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Gabon,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Gabon,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Gambia (the),-
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Gambia (the),-
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Gambia (the),-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Gambia (the),-
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Gambia (the),-
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Gambia (the),-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Gambia (the),-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Gambia (the),-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Gambia (the),-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Gambia (the),-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Gambia (the),-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Gambia (the),-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Gambia (the),-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Gambia (the),-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Gambia (the),-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Gambia (the),-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Gambia (the),-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Gambia (the),-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Georgia,5881.3
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Georgia,5881.3
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Georgia,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Georgia,2560.74
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Georgia,2560.74
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Georgia,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Georgia,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Georgia,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Georgia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Georgia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Georgia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Georgia,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Georgia,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Georgia,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Georgia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Georgia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Georgia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Georgia,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Germany,35475
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Germany,35475
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Germany,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Germany,11806.5
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Germany,11806.5
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Germany,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Germany,60
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Germany,60
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Germany,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Germany,114
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Germany,114
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Germany,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Germany,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Germany,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Germany,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Germany,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Germany,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Germany,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Ghana,6623.2
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Ghana,6609.7
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Ghana,13.5
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Ghana,1077.77
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Ghana,1072
